mi,di,type
248,0,3
248,2,3
248,3,3
248,4,3
248,5,3
248,8,3
248,27,3
248,30,3
248,45,3
248,46,3
248,61,3
248,89,3
248,93,3
248,105,3
248,144,3
248,176,3
248,199,3
249,105,3
250,2,3
250,8,3
250,62,3
250,113,3
251,2,3
251,4,3
251,31,3
251,46,3
252,64,3
254,2,3
254,4,3
254,5,3
254,8,3
254,10,3
254,11,3
254,13,3
254,23,3
254,33,3
254,35,3
254,45,3
254,47,3
254,63,3
254,65,3
254,82,3
254,85,3
254,93,3
254,124,3
254,127,3
254,146,3
254,159,3
254,174,3
254,176,3
255,8,3
255,12,3
255,13,3
255,31,3
255,35,3
255,53,3
255,64,3
255,73,3
255,107,3
256,27,3
256,30,3
256,76,3
256,199,3
257,2,3
257,5,3
257,23,3
257,35,3
257,42,3
257,64,3
257,76,3
257,105,3
257,142,3
258,2,3
258,8,3
258,35,3
258,76,3
259,2,3
259,4,3
259,7,3
259,8,3
259,18,3
259,42,3
259,64,3
259,79,3
259,91,3
260,2,3
260,5,3
260,8,3
260,23,3
260,45,3
260,58,3
260,176,3
260,197,3
261,5,3
261,8,3
261,10,3
261,15,3
261,51,3
261,64,3
261,96,3
261,105,3
261,151,3
261,157,3
261,235,3
262,2,3
262,5,3
262,8,3
262,30,3
262,45,3
262,47,3
262,88,3
262,105,3
262,235,3
263,13,3
263,27,3
263,102,3
264,4,3
264,5,3
264,89,3
265,4,3
265,5,3
265,89,3
266,2,3
266,4,3
266,5,3
266,8,3
266,13,3
266,18,3
266,27,3
266,35,3
266,47,3
266,64,3
266,86,3
266,105,3
266,107,3
266,174,3
266,192,3
266,198,3
267,1,3
267,2,3
267,4,3
267,16,3
267,35,3
267,64,3
267,82,3
267,174,3
268,1,3
268,2,3
268,4,3
268,35,3
268,174,3
269,5,3
269,8,3
269,23,3
269,64,3
270,1,3
270,2,3
270,4,3
270,5,3
270,8,3
270,12,3
270,13,3
270,18,3
270,27,3
270,30,3
270,45,3
270,65,3
270,85,3
270,96,3
270,144,3
270,202,3
271,5,3
271,35,3
271,96,3
272,4,3
272,5,3
272,63,3
272,105,3
273,1,3
273,4,3
273,5,3
273,8,3
273,30,3
273,47,3
273,64,3
273,71,3
273,89,3
273,126,3
273,139,3
274,8,3
274,39,3
274,61,3
274,107,3
274,156,3
275,2,3
275,5,3
275,8,3
275,13,3
275,18,3
275,24,3
275,27,3
275,28,3
275,30,3
275,35,3
275,45,3
275,47,3
275,48,3
275,55,3
275,64,3
275,71,3
275,73,3
275,86,3
275,159,3
275,176,3
275,178,3
275,182,3
275,195,3
275,237,3
276,2,3
276,4,3
277,2,3
277,4,3
279,8,3
280,2,3
280,30,3
280,45,3
281,2,3
281,3,3
281,8,3
281,15,3
281,23,3
281,76,3
281,82,3
281,107,3
281,117,3
281,146,3
281,149,3
281,174,3
281,197,3
281,232,3
282,2,3
282,31,3
282,46,3
282,63,3
283,2,3
283,4,3
283,8,3
283,15,3
283,30,3
283,33,3
283,35,3
283,36,3
283,42,3
283,45,3
283,51,3
283,61,3
283,64,3
283,80,3
283,83,3
283,157,3
283,169,3
283,175,3
283,178,3
283,189,3
283,211,3
284,4,3
284,8,3
284,35,3
285,8,3
285,64,3
286,2,3
286,5,3
286,8,3
286,13,3
286,18,3
286,23,3
286,30,3
286,45,3
286,46,3
286,60,3
286,82,3
286,105,3
286,107,3
286,121,3
286,156,3
286,159,3
286,179,3
286,199,3
286,230,3
288,2,3
288,4,3
288,8,3
288,18,3
288,23,3
288,35,3
288,64,3
288,73,3
288,76,3
288,93,3
288,96,3
288,105,3
288,113,3
288,195,3
289,8,3
289,33,3
291,107,3
292,8,3
292,13,3
292,23,3
292,53,3
292,108,3
293,2,3
293,4,3
293,5,3
293,8,3
293,13,3
293,27,3
293,33,3
293,45,3
293,88,3
293,93,3
293,107,3
293,175,3
293,233,3
294,8,3
294,15,3
294,31,3
294,35,3
294,40,3
294,64,3
294,107,3
295,4,3
295,60,3
296,5,3
296,23,3
296,27,3
296,79,3
296,105,3
296,137,3
296,199,3
296,200,3
297,2,3
297,3,3
297,4,3
297,5,3
297,8,3
297,13,3
297,15,3
297,30,3
297,35,3
297,38,3
297,45,3
297,50,3
297,64,3
297,86,3
297,107,3
297,113,3
297,137,3
298,4,3
298,8,3
298,13,3
298,23,3
298,45,3
298,64,3
298,73,3
298,96,3
298,159,3
299,2,3
299,3,3
299,4,3
299,5,3
299,48,3
299,67,3
300,23,3
300,27,3
300,30,3
300,31,3
300,36,3
300,45,3
300,58,3
300,64,3
300,105,3
301,5,3
301,8,3
301,13,3
302,0,3
302,2,3
302,3,3
302,5,3
302,8,3
302,13,3
302,18,3
302,24,3
302,30,3
302,45,3
302,71,3
302,82,3
302,90,3
302,93,3
302,101,3
302,105,3
302,139,3
302,206,3
303,23,3
303,35,3
304,51,3
304,66,3
305,2,3
305,5,3
305,8,3
305,64,3
305,105,3
305,154,3
306,4,3
306,7,3
306,8,3
306,17,3
306,23,3
306,30,3
306,62,3
306,64,3
306,105,3
306,107,3
307,82,3
307,174,3
308,4,3
308,13,3
308,15,3
308,107,3
309,8,3
309,13,3
309,189,3
310,23,3
310,33,3
311,2,3
311,4,3
311,5,3
311,8,3
311,23,3
311,34,3
311,35,3
311,36,3
311,45,3
311,48,3
311,64,3
311,105,3
311,134,3
311,176,3
312,4,3
312,31,3
312,40,3
312,64,3
312,159,3
313,2,3
313,16,3
313,73,3
315,33,3
315,51,3
315,64,3
315,105,3
315,144,3
316,2,3
316,4,3
316,5,3
316,8,3
316,10,3
316,27,3
316,31,3
316,45,3
316,60,3
316,101,3
316,105,3
316,107,3
316,130,3
316,175,3
317,13,3
317,107,3
318,8,3
318,105,3
319,30,3
319,64,3
319,105,3
319,107,3
320,2,3
320,8,3
320,15,3
320,30,3
321,8,3
321,13,3
321,23,3
321,61,3
321,64,3
321,96,3
321,195,3
322,0,3
322,2,3
322,8,3
322,15,3
322,18,3
322,28,3
322,31,3
322,33,3
322,45,3
322,46,3
322,93,3
322,105,3
322,112,3
322,131,3
322,173,3
323,4,3
323,5,3
323,23,3
323,105,3
325,2,3
325,8,3
325,35,3
325,36,3
326,2,3
326,60,3
326,88,3
327,2,3
327,4,3
327,8,3
327,13,3
327,30,3
327,35,3
327,181,3
329,2,3
330,2,3
330,4,3
330,8,3
330,45,3
331,2,3
331,5,3
331,8,3
331,13,3
331,15,3
331,18,3
331,33,3
331,45,3
331,46,3
331,55,3
331,64,3
331,137,3
331,159,3
332,2,3
333,8,3
333,45,3
333,64,3
333,73,3
334,2,3
334,6,3
334,8,3
334,31,3
335,8,3
336,1,3
336,2,3
336,5,3
336,23,3
336,27,3
336,40,3
336,64,3
336,107,3
336,128,3
336,159,3
336,197,3
337,154,3
337,167,3
338,2,3
338,4,3
338,5,3
338,13,3
338,15,3
338,27,3
338,30,3
338,32,3
338,45,3
338,64,3
338,93,3
338,117,3
338,123,3
339,4,3
339,5,3
339,8,3
339,13,3
339,28,3
339,45,3
340,5,3
340,8,3
340,30,3
340,47,3
340,77,3
340,96,3
340,105,3
342,73,3
342,110,3
343,2,3
343,8,3
343,30,3
343,35,3
343,45,3
343,92,3
343,105,3
343,117,3
343,221,3
344,2,3
344,110,3
345,2,3
345,4,3
345,67,3
346,5,3
346,23,3
347,31,3
347,36,3
347,61,3
347,64,3
347,65,3
347,157,3
348,3,3
348,4,3
348,5,3
348,8,3
348,13,3
348,107,3
348,179,3
349,2,3
349,35,3
349,64,3
349,88,3
350,105,3
351,2,3
352,5,3
352,8,3
352,16,3
352,64,3
352,93,3
352,107,3
353,2,3
353,4,3
353,8,3
353,35,3
353,42,3
353,45,3
353,64,3
353,105,3
353,107,3
353,118,3
353,176,3
354,2,3
354,4,3
354,8,3
354,13,3
354,28,3
354,64,3
354,96,3
354,107,3
354,126,3
354,176,3
356,4,3
356,8,3
356,64,3
356,105,3
356,107,3
356,174,3
356,198,3
357,1,3
357,2,3
357,4,3
357,5,3
357,8,3
357,13,3
357,35,3
357,54,3
357,64,3
357,85,3
357,93,3
357,118,3
358,8,3
358,13,3
358,18,3
359,2,3
359,4,3
359,5,3
359,8,3
359,13,3
359,18,3
359,35,3
359,53,3
359,64,3
359,105,3
359,107,3
359,167,3
359,174,3
360,4,3
360,8,3
360,15,3
360,90,3
360,110,3
361,1,3
361,5,3
361,10,3
361,45,3
361,60,3
361,67,3
361,96,3
362,67,3
362,144,3
362,174,3
363,5,3
363,32,3
363,60,3
363,107,3
366,73,3
367,2,3
367,18,3
368,107,3
369,2,3
369,8,3
369,45,3
369,93,3
370,5,3
370,51,3
371,8,3
371,13,3
371,16,3
371,64,3
371,93,3
371,175,3
372,2,3
372,5,3
372,134,3
372,136,3
372,161,3
373,5,3
373,8,3
373,18,3
373,64,3
373,73,3
373,159,3
373,182,3
374,8,3
375,27,3
375,64,3
375,105,3
376,2,3
376,4,3
376,13,3
376,35,3
376,64,3
376,88,3
377,35,3
378,8,3
380,8,3
380,10,3
380,31,3
380,105,3
381,28,3
381,30,3
381,35,3
381,64,3
381,118,3
383,13,3
383,27,3
383,45,3
383,105,3
384,5,3
384,45,3
384,64,3
384,137,3
385,63,3
385,105,3
386,2,3
386,4,3
386,5,3
386,8,3
386,27,3
386,35,3
386,42,3
386,53,3
386,64,3
386,218,3
387,46,3
387,63,3
389,73,3
389,178,3
390,107,3
391,2,3
392,64,3
393,45,3
393,134,3
393,152,3
394,8,3
394,40,3
394,74,3
394,96,3
394,204,3
395,5,3
395,8,3
395,64,3
396,8,3
396,33,3
397,5,3
398,5,3
399,2,3
399,5,3
399,8,3
399,45,3
399,64,3
399,157,3
400,2,3
400,5,3
400,8,3
400,45,3
400,64,3
400,157,3
401,2,3
401,8,3
401,45,3
401,157,3
402,5,3
402,8,3
402,64,3
402,134,3
403,8,3
404,8,3
405,64,3
405,167,3
406,1,3
406,2,3
406,67,3
406,134,3
407,2,3
407,4,3
407,5,3
407,8,3
407,27,3
407,35,3
407,42,3
407,53,3
407,64,3
407,218,3
408,8,3
408,64,3
409,2,3
409,4,3
409,5,3
409,8,3
409,27,3
409,35,3
409,42,3
409,53,3
409,64,3
409,218,3
0,0,4
0,2,4
0,3,4
0,4,4
0,8,4
0,11,4
0,12,4
0,18,4
0,27,4
0,30,4
0,35,4
0,36,4
0,42,4
0,45,4
0,51,4
0,64,4
0,79,4
0,82,4
0,88,4
0,100,4
0,120,4
0,137,4
0,173,4
0,184,4
0,194,4
0,198,4
0,210,4
1,0,4
1,2,4
1,4,4
1,5,4
1,6,4
1,11,4
1,13,4
1,35,4
1,41,4
1,45,4
1,47,4
1,48,4
1,53,4
1,57,4
1,64,4
1,77,4
1,89,4
1,100,4
1,120,4
1,137,4
1,177,4
1,210,4
2,0,4
2,1,4
2,2,4
2,4,4
2,5,4
2,8,4
2,11,4
2,18,4
2,23,4
2,24,4
2,25,4
2,28,4
2,30,4
2,35,4
2,38,4
2,42,4
2,45,4
2,46,4
2,48,4
2,52,4
2,63,4
2,87,4
2,88,4
2,93,4
2,105,4
2,123,4
2,139,4
2,157,4
2,159,4
2,177,4
2,182,4
2,187,4
2,194,4
2,201,4
2,213,4
2,242,4
2,246,4
2,268,4
3,1,4
3,2,4
3,4,4
3,5,4
3,8,4
3,12,4
3,13,4
3,18,4
3,19,4
3,27,4
3,30,4
3,35,4
3,38,4
3,42,4
3,43,4
3,45,4
3,47,4
3,48,4
3,64,4
3,70,4
3,77,4
3,88,4
3,94,4
3,96,4
3,104,4
3,107,4
3,123,4
3,124,4
3,128,4
3,139,4
3,145,4
3,157,4
3,159,4
3,177,4
3,194,4
3,199,4
3,201,4
3,202,4
3,205,4
3,213,4
3,246,4
3,268,4
4,0,4
4,1,4
4,2,4
4,3,4
4,4,4
4,6,4
4,8,4
4,13,4
4,23,4
4,24,4
4,25,4
4,27,4
4,30,4
4,31,4
4,45,4
4,46,4
4,47,4
4,48,4
4,52,4
4,57,4
4,63,4
4,66,4
4,76,4
4,81,4
4,83,4
4,87,4
4,88,4
4,100,4
4,101,4
4,104,4
4,105,4
4,107,4
4,128,4
4,132,4
4,136,4
4,137,4
4,144,4
4,157,4
4,159,4
4,160,4
4,172,4
4,175,4
4,198,4
4,243,4
4,246,4
4,260,4
5,1,4
5,2,4
5,4,4
5,5,4
5,8,4
5,13,4
5,31,4
5,33,4
5,45,4
5,46,4
5,53,4
5,54,4
5,64,4
5,73,4
5,104,4
5,107,4
5,118,4
5,121,4
5,172,4
5,173,4
5,174,4
5,175,4
5,184,4
5,244,4
5,249,4
6,0,4
6,2,4
6,4,4
6,5,4
6,8,4
6,12,4
6,13,4
6,33,4
6,36,4
6,42,4
6,48,4
6,53,4
6,54,4
6,73,4
6,76,4
6,82,4
6,87,4
6,89,4
6,96,4
6,202,4
6,205,4
6,210,4
6,244,4
7,2,4
7,4,4
7,5,4
7,8,4
7,9,4
7,10,4
7,13,4
7,18,4
7,30,4
7,31,4
7,35,4
7,42,4
7,48,4
7,54,4
7,63,4
7,64,4
7,82,4
7,88,4
7,93,4
7,107,4
7,118,4
7,157,4
7,173,4
7,194,4
8,0,4
8,2,4
8,4,4
8,8,4
8,10,4
8,13,4
8,27,4
8,30,4
8,38,4
8,42,4
8,48,4
8,64,4
8,76,4
8,101,4
8,157,4
8,160,4
8,197,4
8,199,4
8,222,4
8,245,4
8,251,4
9,0,4
9,2,4
9,5,4
9,8,4
9,10,4
9,27,4
9,30,4
9,38,4
9,42,4
9,48,4
9,76,4
9,101,4
9,157,4
9,160,4
9,162,4
9,197,4
9,199,4
9,222,4
9,245,4
9,251,4
10,2,4
10,8,4
10,9,4
10,23,4
10,30,4
10,35,4
10,42,4
10,45,4
10,48,4
10,53,4
10,82,4
10,144,4
10,157,4
10,173,4
10,191,4
10,199,4
11,1,4
11,2,4
11,4,4
11,5,4
11,8,4
11,10,4
11,11,4
11,13,4
11,18,4
11,23,4
11,31,4
11,35,4
11,36,4
11,38,4
11,39,4
11,41,4
11,42,4
11,45,4
11,46,4
11,48,4
11,58,4
11,60,4
11,64,4
11,65,4
11,83,4
11,88,4
11,90,4
11,96,4
11,105,4
11,114,4
11,136,4
11,142,4
11,157,4
11,169,4
11,245,4
11,249,4
11,261,4
12,1,4
12,2,4
12,3,4
12,4,4
12,5,4
12,8,4
12,12,4
12,13,4
12,27,4
12,30,4
12,31,4
12,35,4
12,36,4
12,37,4
12,38,4
12,39,4
12,42,4
12,45,4
12,48,4
12,51,4
12,54,4
12,58,4
12,64,4
12,83,4
12,87,4
12,90,4
12,105,4
12,110,4
12,112,4
12,128,4
12,142,4
12,143,4
12,150,4
12,159,4
12,173,4
12,197,4
12,205,4
12,210,4
12,245,4
13,2,4
13,5,4
13,8,4
13,13,4
13,16,4
13,30,4
13,31,4
13,35,4
13,38,4
13,61,4
13,76,4
13,125,4
13,142,4
13,164,4
13,194,4
13,201,4
13,210,4
13,241,4
13,243,4
14,2,4
14,5,4
14,8,4
14,13,4
14,16,4
14,30,4
14,31,4
14,35,4
14,38,4
14,61,4
14,76,4
14,125,4
14,142,4
14,164,4
14,194,4
14,201,4
14,210,4
14,241,4
14,243,4
15,2,4
15,5,4
15,8,4
15,13,4
15,16,4
15,30,4
15,35,4
15,38,4
15,61,4
15,76,4
15,125,4
15,142,4
15,164,4
15,194,4
15,201,4
15,210,4
15,241,4
15,243,4
16,2,4
16,4,4
16,7,4
16,10,4
16,13,4
16,16,4
16,18,4
16,27,4
16,30,4
16,31,4
16,38,4
16,41,4
16,45,4
16,49,4
16,56,4
16,63,4
16,76,4
16,88,4
16,96,4
16,125,4
16,142,4
16,155,4
16,185,4
16,241,4
16,247,4
16,249,4
16,250,4
16,263,4
17,1,4
17,2,4
17,4,4
17,7,4
17,8,4
17,13,4
17,16,4
17,18,4
17,30,4
17,31,4
17,38,4
17,45,4
17,54,4
17,76,4
17,88,4
17,93,4
17,125,4
17,142,4
17,162,4
17,241,4
17,251,4
17,263,4
18,2,4
18,4,4
18,7,4
18,11,4
18,13,4
18,16,4
18,30,4
18,31,4
18,35,4
18,38,4
18,45,4
18,76,4
18,100,4
18,125,4
18,241,4
18,243,4
18,269,4
19,2,4
19,4,4
19,5,4
19,7,4
19,11,4
19,13,4
19,16,4
19,31,4
19,76,4
19,119,4
19,123,4
19,125,4
19,197,4
19,241,4
20,2,4
20,13,4
20,16,4
20,30,4
20,31,4
20,76,4
20,125,4
20,241,4
20,243,4
21,2,4
21,13,4
21,16,4
21,30,4
21,31,4
21,76,4
21,94,4
21,125,4
21,241,4
21,243,4
22,2,4
22,4,4
22,5,4
22,7,4
22,8,4
22,13,4
22,16,4
22,45,4
22,53,4
22,76,4
22,83,4
22,100,4
22,115,4
22,125,4
22,241,4
22,242,4
23,2,4
23,4,4
23,7,4
23,13,4
23,16,4
23,30,4
23,54,4
23,76,4
23,82,4
23,93,4
23,94,4
23,100,4
23,104,4
23,114,4
23,125,4
23,128,4
23,155,4
23,159,4
23,219,4
23,241,4
24,2,4
24,4,4
24,5,4
24,9,4
24,12,4
24,19,4
24,27,4
24,60,4
24,76,4
24,79,4
24,82,4
24,105,4
24,110,4
24,137,4
24,232,4
25,2,4
25,9,4
25,30,4
25,35,4
25,45,4
25,54,4
25,76,4
25,79,4
25,81,4
25,82,4
25,105,4
25,142,4
25,157,4
25,197,4
25,198,4
26,2,4
26,9,4
26,30,4
26,35,4
26,54,4
26,76,4
26,79,4
26,81,4
26,82,4
26,105,4
26,142,4
26,157,4
26,197,4
26,198,4
27,13,4
27,35,4
27,45,4
27,76,4
27,82,4
27,157,4
27,194,4
27,205,4
27,248,4
28,0,4
28,1,4
28,2,4
28,3,4
28,4,4
28,5,4
28,8,4
28,10,4
28,11,4
28,12,4
28,13,4
28,15,4
28,18,4
28,19,4
28,23,4
28,25,4
28,27,4
28,30,4
28,35,4
28,36,4
28,38,4
28,40,4
28,42,4
28,45,4
28,46,4
28,51,4
28,56,4
28,57,4
28,58,4
28,63,4
28,64,4
28,70,4
28,73,4
28,76,4
28,77,4
28,81,4
28,82,4
28,89,4
28,90,4
28,101,4
28,105,4
28,107,4
28,114,4
28,115,4
28,123,4
28,132,4
28,136,4
28,137,4
28,145,4
28,147,4
28,149,4
28,159,4
28,162,4
28,168,4
28,175,4
28,176,4
28,198,4
28,199,4
28,206,4
28,222,4
28,243,4
29,6,4
29,8,4
29,13,4
29,27,4
29,30,4
29,38,4
29,42,4
29,45,4
29,48,4
29,61,4
29,64,4
29,100,4
29,114,4
29,132,4
29,159,4
29,186,4
29,198,4
29,201,4
29,219,4
30,0,4
30,2,4
30,3,4
30,8,4
30,12,4
30,18,4
30,27,4
30,31,4
30,35,4
30,36,4
30,38,4
30,42,4
30,45,4
30,51,4
30,61,4
30,69,4
30,105,4
30,194,4
31,0,4
31,3,4
31,8,4
31,18,4
31,27,4
31,31,4
31,35,4
31,36,4
31,38,4
31,42,4
31,45,4
31,61,4
31,69,4
31,105,4
31,194,4
32,1,4
32,2,4
32,4,4
32,8,4
32,17,4
32,31,4
32,36,4
32,48,4
32,54,4
32,63,4
32,70,4
32,76,4
32,90,4
32,115,4
32,119,4
32,128,4
32,191,4
32,205,4
32,269,4
33,8,4
33,13,4
33,42,4
33,48,4
33,64,4
33,88,4
33,119,4
33,144,4
33,210,4
34,2,4
34,4,4
34,5,4
34,10,4
34,19,4
34,31,4
34,34,4
34,38,4
34,42,4
34,45,4
34,46,4
34,48,4
34,60,4
34,76,4
34,156,4
34,199,4
34,244,4
35,2,4
35,4,4
35,5,4
35,10,4
35,19,4
35,31,4
35,34,4
35,38,4
35,42,4
35,45,4
35,46,4
35,48,4
35,60,4
35,76,4
35,156,4
35,199,4
35,244,4
36,1,4
36,2,4
36,5,4
36,10,4
36,13,4
36,45,4
36,70,4
36,90,4
36,157,4
36,255,4
37,4,4
37,8,4
37,13,4
37,31,4
37,33,4
37,38,4
37,45,4
37,76,4
37,79,4
37,82,4
37,88,4
37,90,4
37,93,4
37,100,4
37,107,4
37,142,4
37,199,4
37,245,4
38,5,4
38,8,4
38,10,4
38,45,4
38,81,4
38,100,4
38,105,4
38,132,4
38,157,4
38,199,4
38,210,4
38,245,4
39,5,4
39,9,4
39,31,4
39,34,4
39,38,4
39,42,4
39,46,4
39,76,4
39,156,4
39,198,4
39,199,4
39,244,4
40,5,4
40,9,4
40,31,4
40,34,4
40,38,4
40,42,4
40,46,4
40,76,4
40,198,4
40,199,4
40,244,4
41,1,4
41,2,4
41,5,4
41,8,4
41,30,4
41,31,4
41,35,4
41,38,4
41,57,4
41,83,4
41,100,4
41,105,4
41,128,4
41,197,4
42,4,4
42,8,4
42,13,4
42,100,4
42,118,4
42,197,4
43,1,4
43,2,4
43,5,4
43,8,4
43,41,4
43,57,4
43,83,4
43,174,4
43,219,4
43,248,4
44,0,4
44,1,4
44,3,4
44,4,4
44,5,4
44,8,4
44,9,4
44,13,4
44,14,4
44,18,4
44,27,4
44,30,4
44,31,4
44,36,4
44,46,4
44,48,4
44,57,4
44,64,4
44,70,4
44,101,4
44,105,4
44,121,4
44,124,4
44,128,4
44,159,4
44,167,4
44,172,4
44,194,4
44,196,4
44,197,4
44,198,4
44,217,4
44,237,4
44,242,4
45,1,4
45,2,4
45,5,4
45,8,4
45,10,4
45,11,4
45,13,4
45,18,4
45,23,4
45,25,4
45,27,4
45,30,4
45,35,4
45,42,4
45,45,4
45,47,4
45,48,4
45,63,4
45,64,4
45,76,4
45,79,4
45,83,4
45,85,4
45,90,4
45,100,4
45,104,4
45,105,4
45,128,4
45,157,4
45,159,4
45,164,4
45,167,4
45,175,4
45,198,4
45,203,4
45,216,4
45,241,4
45,249,4
46,35,4
46,41,4
46,51,4
46,198,4
47,1,4
47,4,4
47,30,4
47,35,4
47,41,4
47,51,4
48,2,4
48,4,4
48,5,4
48,8,4
48,9,4
48,13,4
48,42,4
48,45,4
48,89,4
48,96,4
48,128,4
48,212,4
48,240,4
48,267,4
49,2,4
49,4,4
49,5,4
49,8,4
49,9,4
49,12,4
49,18,4
49,30,4
49,45,4
49,94,4
49,105,4
50,2,4
50,4,4
50,5,4
50,7,4
50,8,4
50,11,4
50,13,4
50,27,4
50,30,4
50,45,4
50,51,4
50,82,4
50,96,4
50,100,4
50,107,4
50,142,4
50,167,4
50,175,4
50,210,4
51,1,4
51,2,4
51,4,4
51,8,4
51,30,4
51,31,4
51,88,4
51,96,4
51,100,4
51,169,4
51,197,4
51,244,4
51,261,4
52,1,4
52,2,4
52,4,4
52,13,4
52,18,4
52,30,4
52,96,4
52,100,4
52,269,4
53,1,4
53,2,4
53,8,4
53,9,4
53,10,4
53,13,4
53,18,4
53,19,4
53,23,4
53,27,4
53,30,4
53,35,4
53,38,4
53,42,4
53,45,4
53,48,4
53,64,4
53,83,4
53,85,4
53,94,4
53,107,4
53,128,4
53,155,4
53,157,4
53,159,4
53,174,4
53,175,4
53,216,4
53,241,4
53,248,4
53,249,4
53,252,4
53,260,4
53,261,4
53,264,4
54,2,4
54,4,4
54,5,4
54,8,4
54,13,4
54,27,4
54,30,4
54,31,4
54,39,4
54,41,4
54,42,4
54,45,4
54,64,4
54,89,4
54,96,4
54,100,4
54,174,4
54,176,4
54,205,4
54,212,4
54,252,4
54,267,4
55,2,4
55,4,4
55,5,4
55,8,4
55,10,4
55,13,4
55,27,4
55,30,4
55,42,4
55,45,4
55,64,4
55,88,4
55,89,4
55,96,4
55,100,4
55,107,4
55,137,4
55,198,4
55,205,4
55,209,4
55,212,4
55,240,4
55,249,4
55,267,4
56,1,4
56,2,4
56,5,4
56,13,4
56,18,4
56,30,4
56,42,4
56,45,4
56,48,4
56,65,4
56,76,4
56,88,4
56,89,4
56,93,4
56,94,4
56,121,4
56,143,4
56,176,4
56,178,4
56,187,4
56,194,4
56,201,4
56,249,4
56,265,4
56,267,4
57,1,4
57,2,4
57,4,4
57,5,4
57,8,4
57,13,4
57,18,4
57,27,4
57,30,4
57,31,4
57,38,4
57,42,4
57,45,4
57,48,4
57,65,4
57,73,4
57,76,4
57,79,4
57,82,4
57,83,4
57,89,4
57,96,4
57,201,4
57,249,4
58,1,4
58,2,4
58,4,4
58,5,4
58,8,4
58,11,4
58,12,4
58,13,4
58,16,4
58,27,4
58,28,4
58,36,4
58,39,4
58,42,4
58,63,4
58,64,4
58,76,4
58,105,4
58,110,4
58,128,4
58,143,4
58,150,4
58,187,4
58,197,4
58,205,4
58,270,4
59,1,4
59,2,4
59,4,4
59,5,4
59,8,4
59,12,4
59,35,4
59,42,4
59,45,4
59,54,4
59,58,4
59,64,4
59,83,4
59,87,4
59,101,4
59,105,4
59,110,4
59,132,4
59,143,4
59,150,4
59,159,4
59,270,4
60,1,4
60,5,4
60,12,4
60,31,4
60,35,4
60,39,4
60,42,4
60,45,4
60,54,4
60,58,4
60,83,4
60,105,4
60,110,4
60,132,4
60,142,4
60,143,4
60,144,4
60,150,4
60,159,4
60,197,4
60,205,4
61,1,4
61,12,4
61,31,4
61,35,4
61,39,4
61,42,4
61,81,4
61,110,4
61,132,4
61,142,4
61,143,4
61,144,4
61,197,4
61,205,4
62,1,4
62,2,4
62,4,4
62,5,4
62,8,4
62,12,4
62,13,4
62,27,4
62,30,4
62,35,4
62,39,4
62,41,4
62,42,4
62,45,4
62,48,4
62,51,4
62,54,4
62,58,4
62,64,4
62,82,4
62,83,4
62,87,4
62,88,4
62,105,4
62,110,4
62,143,4
62,150,4
62,159,4
62,210,4
62,248,4
63,5,4
63,8,4
63,10,4
63,18,4
63,39,4
63,42,4
63,45,4
63,77,4
63,105,4
63,110,4
63,143,4
63,150,4
63,174,4
63,197,4
63,243,4
64,5,4
64,8,4
64,10,4
64,18,4
64,39,4
64,42,4
64,45,4
64,77,4
64,110,4
64,143,4
64,174,4
64,197,4
64,243,4
65,1,4
65,2,4
65,4,4
65,10,4
65,13,4
65,18,4
65,25,4
65,27,4
65,30,4
65,35,4
65,38,4
65,42,4
65,45,4
65,48,4
65,63,4
65,64,4
65,65,4
65,73,4
65,79,4
65,82,4
65,83,4
65,85,4
65,89,4
65,96,4
65,98,4
65,107,4
65,176,4
65,178,4
65,187,4
65,201,4
65,245,4
65,249,4
65,265,4
65,267,4
66,1,4
66,2,4
66,3,4
66,4,4
66,5,4
66,8,4
66,19,4
66,25,4
66,27,4
66,30,4
66,33,4
66,35,4
66,42,4
66,45,4
66,54,4
66,62,4
66,64,4
66,76,4
66,82,4
66,88,4
66,96,4
66,100,4
66,105,4
66,107,4
66,118,4
66,121,4
66,128,4
66,139,4
66,159,4
66,174,4
66,197,4
66,198,4
66,210,4
66,216,4
66,221,4
66,253,4
66,270,4
67,210,4
68,4,4
68,5,4
68,27,4
68,30,4
68,42,4
68,83,4
68,109,4
68,157,4
68,197,4
68,246,4
69,1,4
69,2,4
69,3,4
69,4,4
69,5,4
69,8,4
69,13,4
69,18,4
69,27,4
69,30,4
69,31,4
69,35,4
69,38,4
69,41,4
69,45,4
69,46,4
69,62,4
69,64,4
69,88,4
69,89,4
69,96,4
69,98,4
69,105,4
69,107,4
69,118,4
69,128,4
69,169,4
69,187,4
69,194,4
69,197,4
69,198,4
69,215,4
70,8,4
70,30,4
70,31,4
70,41,4
70,42,4
70,64,4
70,90,4
70,256,4
70,266,4
71,1,4
71,2,4
71,4,4
71,5,4
71,8,4
71,13,4
71,28,4
71,53,4
71,96,4
71,140,4
71,244,4
72,4,4
72,8,4
72,45,4
72,66,4
72,93,4
72,197,4
73,8,4
73,144,4
74,1,4
74,2,4
74,8,4
74,31,4
74,48,4
75,1,4
75,2,4
75,8,4
75,31,4
75,48,4
76,8,4
76,31,4
76,46,4
76,56,4
76,82,4
76,101,4
76,107,4
76,184,4
77,8,4
77,27,4
77,38,4
77,51,4
77,66,4
77,98,4
78,1,4
